commit_id,url,label
d28baa3,https://github.com/apache/lucene-solr,1
b599af2,https://github.com/cloudfoundry/uaa,1
5aae132,https://github.com/apache/tomcat,1
349109b,https://github.com/apache/camel,1
637ad1c,https://github.com/apache/struts,1
6705924,https://github.com/apache/httpcomponents-client,1
87c92b7,https://github.com/apache/camel,1
bcce3e4,https://github.com/apache/tomcat,1
f9a61f2,https://github.com/apache/santuario-java,1
3aa6086,https://github.com/apache/lucene-solr,1
2895197,https://github.com/apache/activemq,1
4e4d653,https://github.com/cloudfoundry/uaa,1
5faa6a7,https://github.com/apache/directory-ldap-api,1
d780429,https://github.com/apache/struts,1
78731f8,https://github.com/cloudfoundry/uaa,1
fade9b8,https://github.com/apache/cxf,1
e54f073,https://github.com/apache/hadoop,1
934937d,https://github.com/spring-projects/spring-security,1
49c71fc,https://github.com/apache/tomcat,1
8f4799b,https://github.com/apache/cxf,1
d832747,https://github.com/apache/struts,1
3dd86d0,https://github.com/apache/activemq,1
7d4562d,https://github.com/jenkinsci/subversion-plugin,1
e3b0cff,https://github.com/apache/lucene-solr,1
4df8b65,https://github.com/apache/groovy,1
28ee665,https://github.com/beobal/cassandra,1
fffd63a,https://github.com/apache/tomcat,1
dcb5a74,https://github.com/apache/camel,1
f0bd179,https://github.com/apache/jackrabbit,1
b38a1b3,https://github.com/codehaus-plexus/plexus-utils,1
22a9620,https://github.com/apache/storm,1
744c1f4,https://github.com/apache/struts,1
6f4a1fa,https://github.com/apache/pdfbox,1
6e14fc1,https://github.com/apache/httpcomponents-client,1
1b76011,https://github.com/apache/lucene-solr,1
a7dc485,https://github.com/spring-projects/spring-framework,1
ccdb12b,https://github.com/apache/cxf-fediz,1
af2969d,https://github.com/apache/cordova-android,1
1b43474,https://github.com/eclipse-ee4j/mojarra,1
2b643a4,https://github.com/apache/tomcat80,1
0e83ad3,https://github.com/apache/tomcat,1
0fc6b52,https://github.com/apache/storm,1
02f6b2c,https://github.com/apache/commons-fileupload,1
6f598d2,https://github.com/apache/lucene-solr,1
ac8692c,https://github.com/vert-x3/vertx-web,1
65da28e,https://github.com/spring-projects/spring-security,1
079372f,https://github.com/apache/tomcat,1
f7cbf90,https://github.com/apache/spark,1
a7e2a44,https://github.com/apache/activemq,1
a0fdca1,https://github.com/apache/struts,1
df0ea,https://github.com/spring-projects/spring-webflow,1
37e1de6,https://github.com/swagger-api/swagger-codegen,1
51cc675,https://github.com/apache/httpcomponents-client,1
2c95d4e,https://github.com/hibernate/hibernate-validator,1
ae43073,https://github.com/jkuhnert/ognl,1
aba6681,https://github.com/orbeon/orbeon-forms,1
2d7dbfe,https://github.com/apache/tomcat,1
235036d,https://github.com/apache/camel,1
084b4,https://github.com/spring-projects/spring-webflow,1
98d2692,https://github.com/apache/struts,1
f6362a8,https://github.com/cloudfoundry/uaa,1
1a6b532,https://github.com/apache/cxf,1
524156f,https://github.com/netty/netty,1
dc4c331,https://github.com/apache/tomcat80,1
340569b,https://github.com/apache/ignite,1
f7f0b18,https://github.com/apache/camel,1
8542d02,https://github.com/x-stream/xstream,1
422de35,https://github.com/micromata/projectforge-webapp,1
979d6db,https://github.com/eclipse/jetty.project,1
9de6291,https://github.com/jenkinsci/jenkins,1
9cef8e3,https://github.com/spring-projects/spring-framework,1
b384a65,https://github.com/cloudfoundry/uaa,1
c9cd1e5,https://github.com/igniterealtime/Openfire,1
f4d9323,https://github.com/candlepin/candlepin,1
b90ad09,https://github.com/eclipse/jetty.project,1
f42b193,https://github.com/vert-x3/vertx-web,1
fed39c3,https://github.com/apache/activemq,1
4fa9853,https://github.com/apache/pdfbox,1
50f1b1d,https://github.com/apache/tomcat,1
f0f19a4,https://github.com/FasterXML/jackson-dataformat-xml,1
5df3f72,https://github.com/apache/cxf,1
0187743,https://github.com/apache/ofbiz,1
03f547e,https://github.com/spring-projects/spring-framework,1
0c28b69,https://github.com/djmdjm/jBCrypt,1
dccd396,https://github.com/cloudfoundry/uaa,1
f8ed98e,https://github.com/apache/cxf,1
4ba409e,https://github.com/apache/lucene-solr,1
fb65c5f,https://github.com/apache/tomcat,1
092b199,https://github.com/apache/hadoop,1
f4a2282,https://github.com/spring-projects/spring-framework,1
c9b121a,https://github.com/x-stream/xstream,1
fdd7459,https://github.com/apache/commons-compress,1
6bd694b,https://github.com/apache/struts,1
a6deb9d,https://github.com/apache/pdfbox,1
95b7d9e,https://github.com/cloudfoundry/uaa,1
81bb49a,https://github.com/apache/tomcat,1
717289b,https://github.com/apache/syncope,1
7d93527,https://github.com/apache/tomcat,1
96f079b,https://github.com/apache/lucene-solr,1
066cb43,https://github.com/jenkinsci/ccm-plugin,1
cb8041b,https://github.com/spring-projects/spring-security,1
413b42f,https://github.com/bcgit/bc-java,1
e1c4cc6,https://github.com/umlet/umlet,1
668ece9,https://github.com/orientechnologies/orientdb,1
e66ce23,https://github.com/apache/cxf,1
e070a31,https://github.com/apache/tomcat80,1
25aca54,https://github.com/bcgit/bc-java,1
34125e4,https://github.com/apache/ofbiz,1
f92223a,https://github.com/spring-projects/spring-security-oauth,1
0e28bee,https://github.com/spring-projects/spring-framework,1
a6a9ec4,https://github.com/OpenTSDB/opentsdb,1
2fec03d,https://github.com/sebfz1/wicket-jquery-ui,1
1dcaab7,https://github.com/apache/ofbiz,1
bf25c1c,https://github.com/apache/hbase,1
46de5d0,https://github.com/neo4j/neo4j,1
4580e4d,https://github.com/apache/camel,1
6e95697,https://github.com/apache/commons-compress,1
e3652b4,https://github.com/apache/storm,1
2859ac3,https://github.com/apache/tomcat,1
462dcb6,https://github.com/spring-projects/spring-amqp,1
2cb99f0,https://github.com/spring-projects/spring-security,1
180f7d0,https://github.com/jenkinsci/ec2-plugin,1
3c9152e,https://github.com/AsyncHttpClient/async-http-client,1
09027e7,https://github.com/apache/httpcomponents-client,1
e912b7c,https://github.com/apache/lucene-solr,1
fed15f2,https://github.com/spring-projects/spring-security,1
89c5c4e,https://github.com/apache/jackrabbit,1
9dc43f3,https://github.com/apache/activemq,1
d9e2a6e,https://github.com/apache/cxf,1
a0f35f4,https://github.com/apache/syncope,1
bbe3b08,https://github.com/apache/hadoop,1
1a1d6ca,https://github.com/apache/hive,1
5440c26,https://github.com/apache/ofbiz,1
163a606,https://github.com/apache/commons-fileupload,1
30af3f5,https://github.com/apache/tomcat,1
0b3894f,https://github.com/apache/cxf,1
85d4478,https://github.com/undertow-io/undertow,1
d2e8f2e,https://github.com/apache/tomcat,1
f603f2f,https://github.com/apache/tomcat,1
f91125b,https://github.com/apache/batik,1
492cbc9,https://github.com/apache/tomcat,1
ae789c2,https://github.com/apache/lucene-solr,1
e469121,https://github.com/kiegroup/jbpm-designer,1
8748594,https://github.com/spring-projects/spring-framework,1
7239a57,https://github.com/apache/lucene-solr,1
4edb789,https://github.com/jhy/jsoup,1
a957e11,https://github.com/keycloak/keycloak,1
701ea95,https://github.com/jenkinsci/jenkins,1
97057aa,https://github.com/square/retrofit,1
0554271,https://github.com/apache/httpcomponents-client,1
0c36c50,https://github.com/apache/karaf,1
735579b,https://github.com/apache/syncope,1
0330c1c,https://github.com/apache/hive,1
e4f1457,https://github.com/x-stream/xstream,1
0d6442b,https://github.com/apache/struts,1
4500bf9,https://github.com/apache/cxf,1
afcec24,https://github.com/primefaces/primefaces,1
f89ece5,https://github.com/google/guava,1
58bc24e,https://github.com/codehaus-plexus/plexus-archiver,1
a894583,https://github.com/AsyncHttpClient/async-http-client,1
eccc31e,https://github.com/apache/struts,1
e76505b,https://github.com/apache/tomcat80,1
b4b9a01,https://github.com/apache/cxf,1
296d481,https://github.com/spring-projects/spring-amqp,1
ea604f8,https://github.com/apache/ofbiz,1
82d81bf,https://github.com/sebfz1/wicket-jquery-ui,1
8618870,https://github.com/apache/ranger,1
6808b11,https://github.com/weld/core,1
7b8fa90,https://github.com/spring-projects/spring-security,1
4cba3b5,https://github.com/apache/spark,1
727d58f,https://github.com/jenkinsci/jenkins,1
98891b1,https://github.com/vert-x3/vertx-web,1
9b75b60,https://github.com/keycloak/keycloak,1
9f8a801,https://github.com/looly/hutool,1
58d3a9a,https://github.com/apache/hadoop,1
8e9792c,https://github.com/spring-projects/spring-security-oauth,1
9c6a8f6,https://github.com/apache/camel,1
ad31479,https://github.com/apache/syncope,1
9f08295,https://github.com/sebfz1/wicket-jquery-ui,1
db11c91,https://github.com/apache/cxf,1
1642b00,https://github.com/apache/commons-collections,1
9bfe9fb,https://github.com/undertow-io/undertow,1
ebe5c16,https://github.com/apache/tomcat,1
9bc10bb,https://github.com/bcgit/bc-java,1
9ee10e2,https://github.com/swagger-api/swagger-codegen,1
ff240b8,https://github.com/lingochamp/FileDownloader,1
aba1fb5,https://github.com/cloudfoundry/uaa,1
df87e12,https://github.com/jenkinsci/jenkins,1
c5724a4,https://github.com/swagger-api/swagger-codegen,1
e62aa02,https://github.com/apache/nifi,1
cbc9b18,https://github.com/apache/tomcat,1
573ebd3,https://github.com/apache/camel,1
48dded4,https://github.com/apache/tomcat,1
07a852f,https://github.com/swagger-api/swagger-codegen,1
dd88168,https://github.com/javamelody/javamelody,1
709c5a7,https://github.com/apache/zeppelin,1
fd8a579,https://github.com/apache/tomcat,1
c7db66a,https://github.com/apache/poi,1
3ae4a4d,https://github.com/apache/brooklyn-server,1
fe75aff,https://github.com/restlet/restlet-framework-java,1
1ce57d9,https://github.com/apache/commons-compress,1
7f22aa0,https://github.com/undertow-io/undertow,1
2d9b168,https://github.com/rhuss/jolokia,1
6d7d192,https://github.com/apache/hadoop,1
032ea8a,https://github.com/apache/cordova-android,1
1977bf9,https://github.com/apache/tomcat80,1
a7005bd,https://github.com/spring-projects/spring-security,1
efad4cc,https://github.com/apache/storm,1
418a20c,https://github.com/apache/struts,1
b94478d,https://github.com/apache/tomcat,1
20e2622,https://github.com/apache/camel,1
028a33e,https://github.com/apache/activemq,1
4b19da6,https://github.com/opennetworkinglab/onos,1
516bda6,https://github.com/apache/tomcat,1
59c69ed,https://github.com/spring-projects/spring-integration,1
da3a323,https://github.com/apache/ranger,1
7088137,https://github.com/apache/lucene-solr,1
5151e11,https://github.com/spring-projects/spring-social,1
4487017,https://github.com/apache/openjpa,1
f0419df,https://github.com/apache/hive,1
a23c615,https://github.com/apache/cxf,1
75e0869,https://github.com/spring-projects/spring-framework,1
13356a7,https://github.com/spring-projects/spring-framework,1
d82bc85,https://github.com/apache/hadoop,1
02270ab,https://github.com/apache/camel,1
0b5231a,https://github.com/apache/activemq,1
09393f9,https://github.com/apache/jackrabbit,1
5ae9c0d,https://github.com/apache/camel,1
0084470,https://github.com/apache/tomcat,1
a07ed9e,https://github.com/apache/poi,1
ec6764d,https://github.com/apache/sling-org-apache-sling-xss,1
930a1c8,https://github.com/itext/itext7,1
6b17911,https://github.com/spring-projects/spring-security-oauth,1
36e5599,https://github.com/spring-projects/spring-amqp,1
cd98322,https://github.com/bcgit/bc-java,1
b6d6526,https://github.com/cloudfoundry/uaa,1
41fbee7,https://github.com/apache/tomcat80,1
87172cf,https://github.com/x-stream/xstream,1
1b1ccbc,https://github.com/apache/camel,1
49d28f9,https://github.com/apache/geode,1
8efc6e9,https://github.com/apache/spark,1
882d588,https://github.com/undertow-io/undertow,1
c47cffc,https://github.com/apache/camel,1
d954cd2,https://github.com/apache/httpcomponents-client,1
9cad25f,https://github.com/apache/struts,1
58cdbbe,https://github.com/apache/tomee,1
43bf008,https://github.com/spring-projects/spring-framework,1
88d951e,https://github.com/apache/hadoop,1
e7fd5f0,https://github.com/apache/camel,1
a5573eb,https://github.com/spring-projects/spring-integration-extensions,1
0530a66,https://github.com/jenkinsci/jenkins,1
f88399a,https://github.com/jenkinsci/pmd-plugin,1
6a4ae6f,https://github.com/apache/hadoop,1
df1427a,https://github.com/elastic/elasticsearch,1
3633a83,https://github.com/cloudfoundry/uaa,1
8dde23b,https://github.com/apache/jackrabbit,1
4f94206,https://github.com/cloudfoundry/uaa,1
7576274,https://github.com/spring-projects/spring-framework,1
1f30103,https://github.com/apache/struts,1
1bc3bcb,https://github.com/apache/tomcat,1
b9a7f6a,https://github.com/square/retrofit,1
8e4970d,https://github.com/apache/cxf,1
25d3c0d,https://github.com/apache/tomcat80,1
c48464c,https://github.com/droolsjbpm/drools,1
c041ea8,https://github.com/apache/cassandra,1
54b65c1,https://github.com/apache/camel,1
e9c1b26,https://github.com/jenkinsci/build-publisher-plugin,1
134686e,https://github.com/apache/wicket,1
ec10b8c,https://github.com/apache/tomcat80,1
5ea6fd8,https://github.com/apache/hadoop,1
1117a37,https://github.com/apache/storm,1
9f91c61,https://github.com/apache/lucene-solr,1
ed4b9d7,https://github.com/apache/tomcat,1
0006581,https://github.com/apache/cxf-fediz,1
a79b89f,https://github.com/cloudfoundry/uaa,1
94330f9,https://github.com/apache/camel,1
5d57c85,https://github.com/jenkinsci/jenkins,1
7b1f8e9,https://github.com/jenkinsci/jenkins,1
6a0d7d5,https://github.com/OpenRefine/OpenRefine,1
6b8272c,https://github.com/apache/struts,1
407841c,https://github.com/apache/tomcat,1
2906057,https://github.com/cloudfoundry/uaa,1
89cd0cf,https://github.com/apache/tomcat,1
ddd65cd,https://github.com/spring-projects/spring-security-oauth,1
8b81c8c,https://github.com/apache/tomcat55,1
215bd34,https://github.com/cloudfoundry/uaa,1
b0a58d2,https://github.com/apache/hive,1
7b567ba,https://github.com/SonarSource/sonarqube,1
483b445,https://github.com/apache/camel,1
7e28d0a,https://github.com/apache/camel,1
da0345f,https://github.com/apache/ofbiz,1
6b61911,https://github.com/apache/tomcat,1
a6bf3e4,https://github.com/apache/storm,1
72471d7,https://github.com/apache/struts,1
3ab123a,https://github.com/apache/ambari,1
f626da7,https://github.com/apache/tomcat,1
3f68cd6,https://github.com/spring-projects/spring-framework,1
654222e,https://github.com/apache/commons-compress,1
e504691,https://github.com/jenkinsci/jenkins,1
2235894,https://github.com/FasterXML/jackson-databind,1
6929846,https://github.com/apache/hive,1
76eb8f3,https://github.com/apache/struts,1
a30ab30,https://github.com/spring-projects/spring-framework,1
4178762,https://github.com/cloudfoundry/uaa,1
a37b43c,https://github.com/apache/activemq,1
1373e3d,https://github.com/apache/hadoop,1
d853853,https://github.com/apache/camel,1
9cbd586,https://github.com/apache/camel,1
00be4f9,https://github.com/apache/geode,1
f238cf4,https://github.com/apache/struts,1
884ede7,https://github.com/apache/jackrabbit,1
1103bda,https://github.com/google/gson,1
96fe267,https://github.com/cloudfoundry/uaa,1
81aeb7a,https://github.com/cloudfoundry/uaa,1
6ced422,https://github.com/apache/commons-compress,1
4ed66e5,https://github.com/jenkinsci/jenkins,1
48d9951,https://github.com/apache/activemq-artemis,1
45b1b5b,https://github.com/apache/cxf,1
947d11f,https://github.com/spring-projects/spring-security,1
95ae740,https://github.com/rabbitmq/rabbitmq-jms-client,1
eabb6a9,https://github.com/apache/poi,1
fd7b93d,https://github.com/rhuss/jolokia,1
020c03d,https://github.com/apache/commons-compress,1
f0f6aee,https://github.com/jenkinsci/monitoring-plugin,1
ed5e8,https://github.com/spring-projects/spring-webflow,1
d973409,https://github.com/apache/thrift,1
745f203,https://github.com/apache/hadoop,1
ffb48dd,https://github.com/apache/tika,1
29fd110,https://github.com/weld/core,1
30e98b4,https://github.com/apache/hbase,1
8467d64,https://github.com/apache/camel,1
824e51a,https://github.com/spring-projects/spring-data-rest,1
66166d1,https://github.com/cloudfoundry/uaa,1
e598eb4,https://github.com/dom4j/dom4j,1
f52c242,https://github.com/apache/tomcat80,1
5d983aa,https://github.com/apache/tika,1
5bd9b55,https://github.com/jenkinsci/jenkins,1
90b6f8c,https://github.com/cloudfoundry/uaa,1
d83a767,https://github.com/apache/tomcat,1
69735b0,https://github.com/elastic/elasticsearch,1
eaf8cc4,https://github.com/apache/ambari,1
54b4f82,https://github.com/jenkinsci/mercurial-plugin,1
d50df34,https://github.com/apache/oozie,1
6e9e00b,https://github.com/spring-projects/spring-amqp,1
e0de912,https://github.com/spring-projects/spring-framework,1
1e12686,https://github.com/apache/batik,1
0fe0b87,https://github.com/keycloak/keycloak,1
4545dcc,https://github.com/apache/tomcat,1
8b4fc81,https://github.com/apache/struts,1
b25a883,https://github.com/apache/syncope,1
0eef5b4,https://github.com/spring-projects/spring-security,1
ae1dd27,https://github.com/spring-projects/spring-data-commons,1
6d082d5,https://github.com/apache/lucene-solr,1
3256928,https://github.com/cloudfoundry/uaa,1
67fdff1,https://github.com/hibernate/hibernate-validator,1
0b25a7d,https://github.com/apache/spark,1
94a8789,https://github.com/jenkinsci/jenkins,1
7313931,https://github.com/nahsra/antisamy,1
92c2661,https://github.com/fusesource/hawtjni,1
3ccb46d,https://github.com/square/okhttp,1
5971f93,https://github.com/apache/tomcat,1
886e2d4,https://github.com/apache/activemq,1
6ed7dc2,https://github.com/cloudfoundry/uaa,1
dd3be31,https://github.com/apache/lucene-solr,1
72cb46f,https://github.com/apache/ofbiz,1
ae37092,https://github.com/apereo/java-cas-client,1
12cc79b,https://github.com/restlet/restlet-framework-java,1
44e6a30,https://github.com/apache/camel,1
de509dd,https://github.com/apache/qpid-broker-j,1
408eb24,https://github.com/apache/hbase,1
6191b36,https://github.com/apache/jackrabbit,1
24eefa5,https://github.com/apache/camel,1
cab86cd,https://github.com/apache/jackrabbit,1
55a4849,https://github.com/apache/santuario-java,1
6b710a4,https://github.com/apache/hadoop,1
b8fc78e,https://github.com/apache/activemq,1
83fe9fd,https://github.com/spring-projects/spring-amqp,1
ce70ee6,https://github.com/apache/tomcat,1
01edea6,https://github.com/cloudfoundry/uaa,1
2fc9d03,https://github.com/apache/tomcat80,1
bde7097,https://github.com/apache/activemq,1
15f39fc,https://github.com/jenkinsci/junit-plugin,1
8a68b5d,https://github.com/apache/tika,1
881e509,https://github.com/apache/camel,1
a30397b,https://github.com/apache/cxf,1
32e8936,https://github.com/apache/cxf,1
555843f,https://github.com/apache/cxf,1
ad8d0ba,https://github.com/junrar/junrar,1
65e5509,https://github.com/apache/hadoop,1
295a4e2,https://github.com/apache/cxf,1
92081b2,https://github.com/apache/camel,1
341d4e6,https://github.com/apache/camel,1
f65c961,https://github.com/apache/cxf-fediz,1
c106ca9,https://github.com/jeremylong/DependencyCheck,1
5306bcc,https://github.com/jenkinsci/saltstack-plugin,1
5548b52,https://github.com/jenkinsci/jenkins,1
0c8366c,https://github.com/apache/struts,1
e8c0baa,https://github.com/primefaces/primefaces,1
5517c55,https://github.com/apache/tomcat,1
c3ad222,https://github.com/belaban/JGroups,1
c19cc70,https://github.com/jenkinsci/jenkins,1
7fe0707,https://github.com/apache/hbase,1
b2d3932,https://github.com/apache/tika,1
3fe03e3,https://github.com/apache/camel,1
f61e5da,https://github.com/apache/storm,1
27ca165,https://github.com/apache/struts,1
e7a4b53,https://github.com/apache/activemq,1
f646a5a,https://github.com/apache/tomcat,1
bbbba5a,https://github.com/cloudfoundry/uaa,1
739a793,https://github.com/apache/lucene-solr,1
4082ec7,https://github.com/spring-projects/spring-security-oauth,1
5421930,https://github.com/apache/struts,1
7a1cfb6,https://github.com/apache/tomcat55,1
92cd494,https://github.com/apache/tomcat,1
bd98d4e,https://github.com/apache/hadoop,1
7dbb8e7,https://github.com/spring-projects/spring-security,1
df6ed70,https://github.com/AsyncHttpClient/async-http-client,1
57a65dc,https://github.com/vert-x3/vertx-web,1
bc91ccd,https://github.com/cloudfoundry/uaa,1
0afcf72,https://github.com/apache/camel,1
9e2c400,https://github.com/netty/netty,1
7f14c7d,https://github.com/apache/openjpa,1
3a8abe1,https://github.com/jenkinsci/ssh-agent-plugin,1
a68434c,https://github.com/apache/camel,1
9952b53,https://github.com/apache/spark,1
0c42acb,https://github.com/apache/hbase,1
dc5b5ca,https://github.com/spring-projects/spring-framework,1
80ad2d7,https://github.com/apache/geode,1
ab2410c,https://github.com/spring-projects/spring-framework,1
3adf2d6,https://github.com/apache/tomcat80,1
148ca81,https://github.com/apache/activemq,1
f05620f,https://github.com/apache/jackrabbit,1
7d750e0,https://github.com/cloudfoundry/uaa,1
970c23b,https://github.com/apache/tomcat,1
13e43c1,https://github.com/apache/camel,1
779d5d3,https://github.com/apache/tomcat80,1
4dd6206,https://github.com/apache/hadoop,1
3e54b2a,https://github.com/apache/tomcat,1
628cbc7,https://github.com/apache/xerces2-j,1
030ffa3,https://github.com/apache/struts,1
82da009,https://github.com/nahsra/antisamy,1
6799f8f,https://github.com/FasterXML/jackson-databind,1
2f5ecbc,https://github.com/apache/lucene-solr,1
9b99b94,https://github.com/jenkinsci/promoted-builds-plugin,1
2dd960d,https://github.com/apache/hadoop,1
0447726,https://github.com/spring-projects/spring-framework,1
a0d25d9,https://github.com/apache/camel,1
98f9d6f,https://github.com/apache/hadoop,1
954ccb5,https://github.com/apache/geode,1
47f38d7,https://github.com/jenkinsci/jenkins,1
f81b058,https://github.com/jenkinsci/google-play-android-publisher-plugin,1
a95c3d8,https://github.com/spring-projects/spring-framework,1
fb2719e,https://github.com/apache/sling,1
ec9b4d6,https://github.com/apache/ofbiz,1
e6c162a,https://github.com/apache/hadoop,1
1a78372,https://github.com/opennetworkinglab/onos,1
e56958e,https://github.com/google/conscrypt,1
5430f30,https://github.com/apache/tomcat80,1
b383436,https://github.com/cloudfoundry/uaa,1
515c822,https://github.com/apache/camel,1
96a2940,https://github.com/cloudfoundry/uaa,1
ad3b34a,https://github.com/apache/tomcat,1
50983b7,https://github.com/apache/ofbiz,1
a00b684,https://github.com/bcgit/bc-java,1
896bd96,https://github.com/apache/cxf,1
ba05631,https://github.com/apache/struts,1
1e2a746,https://github.com/cloudfoundry/uaa,1
979c28a,https://github.com/apache/syncope,1
96f7026,https://github.com/cloudfoundry/uaa,1
9f36e58,https://github.com/pippo-java/pippo,1
d7a3b94,https://github.com/apache/activemq,1
452c809,https://github.com/apache/tomcat,1
28067a2,https://github.com/apache/nifi,1
57a15df,https://github.com/cloudfoundry/uaa,1
926cc4d,https://github.com/apache/lucene-solr,1
458e511,https://github.com/eclipse/jetty.project,1
d2e49be,https://github.com/apache/activemq,1
02dd197,https://github.com/eclipse/jetty.project,1
99cbcd7,https://github.com/apache/camel,1
735ee02,https://github.com/apache/camel,1
42487df,https://github.com/jenkinsci/ownership-plugin,1
75ea3fe,https://github.com/jenkinsci/git-client-plugin,1
3b154ef,https://github.com/apache/pdfbox,1
695bf29,https://github.com/spring-projects/spring-framework,1
8e67b91,https://github.com/apache/struts,1
74b9b27,https://github.com/cloudfoundry/uaa,1
6f33727,https://github.com/sebfz1/wicket-jquery-ui,1
a71c072,https://github.com/swagger-api/swagger-codegen,1
cb53ea1,https://github.com/swagger-api/swagger-codegen,1
1f464b9,https://github.com/apache/activemq,1
67da739,https://github.com/apache/commons-compress,0
1e6d998,https://github.com/apache/commons-compress,0
34bcf90,https://github.com/apache/commons-compress,0
adab245,https://github.com/apache/commons-compress,0
f36fe7e,https://github.com/apache/commons-compress,0
a9a03f6,https://github.com/apache/commons-compress,0
6270ff5,https://github.com/apache/commons-compress,0
57e2b28,https://github.com/apache/commons-compress,0
9f7c5aa,https://github.com/apache/commons-compress,0
f11c897,https://github.com/apache/commons-compress,0
a9eabd5,https://github.com/apache/commons-compress,0
145a640,https://github.com/apache/commons-compress,0
b0df98a,https://github.com/apache/commons-compress,0
505feaf,https://github.com/apache/commons-compress,0
ffc5c18,https://github.com/apache/commons-compress,0
1470c26,https://github.com/apache/commons-compress,0
05a995e,https://github.com/apache/commons-compress,0
0bff34c,https://github.com/apache/commons-compress,0
ef28595,https://github.com/apache/commons-compress,0
ae5baa9,https://github.com/apache/commons-compress,0
d959766,https://github.com/apache/commons-compress,0
5cacb5d,https://github.com/apache/commons-compress,0
32012f9,https://github.com/apache/commons-compress,0
64f01c6,https://github.com/apache/commons-compress,0
99cc3fb,https://github.com/apache/commons-compress,0
e21f1ac,https://github.com/apache/commons-compress,0
e61abc3,https://github.com/apache/commons-compress,0
d68da9b,https://github.com/apache/commons-compress,0
cbdb1e2,https://github.com/apache/commons-compress,0
3c05472,https://github.com/apache/commons-compress,0
ef3cad0,https://github.com/apache/commons-compress,0
f56300c,https://github.com/apache/commons-compress,0
0628668,https://github.com/apache/commons-compress,0
a0ec219,https://github.com/apache/commons-compress,0
08d754c,https://github.com/apache/commons-compress,0
aba9018,https://github.com/apache/commons-compress,0
5fc625d,https://github.com/apache/commons-compress,0
870b54c,https://github.com/apache/commons-compress,0
41359f5,https://github.com/apache/commons-compress,0
93105ca,https://github.com/apache/commons-compress,0
f41756f,https://github.com/apache/commons-compress,0
932fbdb,https://github.com/apache/commons-compress,0
1cdf4ed,https://github.com/apache/commons-compress,0
774f6b4,https://github.com/apache/commons-compress,0
1838163,https://github.com/apache/commons-compress,0
a1e0be7,https://github.com/apache/commons-compress,0
204faf5,https://github.com/apache/commons-compress,0
e2a1a41,https://github.com/apache/commons-compress,0
8383bcc,https://github.com/apache/commons-compress,0
42b6aa4,https://github.com/apache/commons-compress,0
67356a2,https://github.com/apache/commons-compress,0
b13c931,https://github.com/apache/commons-compress,0
6bbc7cb,https://github.com/apache/commons-compress,0
84ca24b,https://github.com/apache/commons-compress,0
e176d4b,https://github.com/apache/commons-compress,0
aa1bc87,https://github.com/apache/commons-compress,0
2ea0e46,https://github.com/apache/commons-compress,0
1793167,https://github.com/apache/commons-compress,0
f71d3dd,https://github.com/apache/commons-compress,0
3497dcb,https://github.com/apache/commons-compress,0
c3f6b4a,https://github.com/apache/commons-compress,0
9e42387,https://github.com/apache/commons-compress,0
636660f,https://github.com/apache/commons-compress,0
fe36839,https://github.com/apache/commons-compress,0
a468436,https://github.com/apache/commons-compress,0
7cb298d,https://github.com/apache/commons-compress,0
5378394,https://github.com/apache/commons-compress,0
aeb809c,https://github.com/apache/commons-compress,0
5401f24,https://github.com/apache/commons-compress,0
7457bbb,https://github.com/apache/commons-compress,0
e5625d0,https://github.com/apache/commons-compress,0
bfc1473,https://github.com/apache/commons-compress,0
0fb2815,https://github.com/apache/commons-compress,0
6a469b7,https://github.com/apache/commons-compress,0
4b464e1,https://github.com/apache/commons-compress,0
6883347,https://github.com/apache/commons-compress,0
0c39f38,https://github.com/apache/commons-compress,0
6eec951,https://github.com/apache/commons-compress,0
a19262d,https://github.com/apache/commons-compress,0
75775f9,https://github.com/apache/commons-compress,0
ea129b4,https://github.com/apache/commons-compress,0
50bd693,https://github.com/apache/commons-compress,0
0572a33,https://github.com/apache/commons-compress,0
1a04946,https://github.com/apache/commons-compress,0
f18f449,https://github.com/apache/commons-compress,0
2f6addb,https://github.com/apache/commons-compress,0
ef43074,https://github.com/apache/commons-compress,0
2dbdb7b,https://github.com/apache/commons-compress,0
27fd203,https://github.com/apache/commons-compress,0
13cd268,https://github.com/apache/commons-compress,0
f161254,https://github.com/apache/commons-compress,0
5ea938c,https://github.com/apache/commons-compress,0
af63d69,https://github.com/apache/commons-compress,0
9bc32de,https://github.com/apache/commons-compress,0
03b7d1e,https://github.com/apache/commons-compress,0
6ddd846,https://github.com/apache/commons-compress,0
b4fd49a,https://github.com/apache/commons-compress,0
26c7aff,https://github.com/apache/commons-compress,0
21025c7,https://github.com/apache/commons-compress,0
95140bd,https://github.com/apache/commons-compress,0
dfa9ed3,https://github.com/apache/commons-compress,0
992ecf3,https://github.com/apache/commons-compress,0
b507be8,https://github.com/apache/commons-compress,0
228e739,https://github.com/apache/commons-compress,0
fa94721,https://github.com/google/gson,0
20dca86,https://github.com/google/gson,0
7845c38,https://github.com/google/gson,0
b43d8a1,https://github.com/apache/commons-collections,0
23730a0,https://github.com/apache/commons-collections,0
6b0d7c4,https://github.com/apache/commons-collections,0
6f9b16d,https://github.com/apache/commons-collections,0
a803af8,https://github.com/apache/commons-collections,0
8f1983c,https://github.com/apache/commons-collections,0
5365663,https://github.com/apache/commons-collections,0
